gene_id,sample,counts,cell,dex,avgLength,gene_name,entrezid,gene_biotype,gene_seq_start,gene_seq_end,seq_name,seq_strand,seq_coord_system,symbol
ENSG00000003249,SRR1039521,128,N061011,trt,98,DBNDD1,,protein_coding,90071273,90086536,16,-1,,DBNDD1
ENSG00000003393,SRR1039508,769,N61311,untrt,126,ALS2,,protein_coding,202565277,202645912,2,-1,,ALS2
ENSG00000003393,SRR1039509,723,N61311,trt,126,ALS2,,protein_coding,202565277,202645912,2,-1,,ALS2
ENSG00000003393,SRR1039512,791,N052611,untrt,126,ALS2,,protein_coding,202565277,202645912,2,-1,,ALS2
ENSG00000003393,SRR1039513,540,N052611,trt,87,ALS2,,protein_coding,202565277,202645912,2,-1,,ALS2
ENSG00000003393,SRR1039516,1115,N080611,untrt,120,ALS2,,protein_coding,202565277,202645912,2,-1,,ALS2
ENSG00000003393,SRR1039517,1509,N080611,trt,126,ALS2,,protein_coding,202565277,202645912,2,-1,,ALS2
ENSG00000003393,SRR1039520,768,N061011,untrt,101,ALS2,,protein_coding,202565277,202645912,2,-1,,ALS2
ENSG00000003393,SRR1039521,864,N061011,trt,98,ALS2,,protein_coding,202565277,202645912,2,-1,,ALS2
ENSG00000003400,SRR1039508,98,N61311,untrt,126,CASP10,,protein_coding,202047604,202094129,2,1,,CASP10
ENSG00000003400,SRR1039509,59,N61311,trt,126,CASP10,,protein_coding,202047604,202094129,2,1,,CASP10
ENSG00000003400,SRR1039512,133,N052611,untrt,126,CASP10,,protein_coding,202047604,202094129,2,1,,CASP10
ENSG00000003400,SRR1039513,72,N052611,trt,87,CASP10,,protein_coding,202047604,202094129,2,1,,CASP10
ENSG00000003400,SRR1039516,58,N080611,untrt,120,CASP10,,protein_coding,202047604,202094129,2,1,,CASP10
ENSG00000003400,SRR1039517,49,N080611,trt,126,CASP10,,protein_coding,202047604,202094129,2,1,,CASP10
ENSG00000003400,SRR1039520,96,N061011,untrt,101,CASP10,,protein_coding,202047604,202094129,2,1,,CASP10
ENSG00000003400,SRR1039521,67,N061011,trt,98,CASP10,,protein_coding,202047604,202094129,2,1,,CASP10
ENSG00000003402,SRR1039508,1424,N61311,untrt,126,CFLAR,,protein_coding,201980827,202041410,2,1,,CFLAR
ENSG00000003402,SRR1039509,2617,N61311,trt,126,CFLAR,,protein_coding,201980827,202041410,2,1,,CFLAR
ENSG00000003402,SRR1039512,1742,N052611,untrt,126,CFLAR,,protein_coding,201980827,202041410,2,1,,CFLAR
ENSG00000003402,SRR1039513,2364,N052611,trt,87,CFLAR,,protein_coding,201980827,202041410,2,1,,CFLAR
ENSG00000003402,SRR1039516,2342,N080611,untrt,120,CFLAR,,protein_coding,201980827,202041410,2,1,,CFLAR
ENSG00000003402,SRR1039517,5198,N080611,trt,126,CFLAR,,protein_coding,201980827,202041410,2,1,,CFLAR
ENSG00000003402,SRR1039520,1262,N061011,untrt,101,CFLAR,,protein_coding,201980827,202041410,2,1,,CFLAR
ENSG00000003402,SRR1039521,3761,N061011,trt,98,CFLAR,,protein_coding,201980827,202041410,2,1,,CFLAR
ENSG00000003436,SRR1039508,4373,N61311,untrt,126,TFPI,,protein_coding,188328957,188430487,2,-1,,TFPI
ENSG00000003436,SRR1039509,4183,N61311,trt,126,TFPI,,protein_coding,188328957,188430487,2,-1,,TFPI
ENSG00000003436,SRR1039512,5794,N052611,untrt,126,TFPI,,protein_coding,188328957,188430487,2,-1,,TFPI
ENSG00000003436,SRR1039513,3230,N052611,trt,87,TFPI,,protein_coding,188328957,188430487,2,-1,,TFPI
ENSG00000003436,SRR1039516,7344,N080611,untrt,120,TFPI,,protein_coding,188328957,188430487,2,-1,,TFPI
ENSG00000003436,SRR1039517,4981,N080611,trt,126,TFPI,,protein_coding,188328957,188430487,2,-1,,TFPI
ENSG00000003436,SRR1039520,3452,N061011,untrt,101,TFPI,,protein_coding,188328957,188430487,2,-1,,TFPI
ENSG00000003436,SRR1039521,3342,N061011,trt,98,TFPI,,protein_coding,188328957,188430487,2,-1,,TFPI
ENSG00000003509,SRR1039508,287,N61311,untrt,126,NDUFAF7,,protein_coding,37458774,37480546,2,1,,NDUFAF7
ENSG00000003509,SRR1039509,280,N61311,trt,126,NDUFAF7,,protein_coding,37458774,37480546,2,1,,NDUFAF7
ENSG00000003509,SRR1039512,357,N052611,untrt,126,NDUFAF7,,protein_coding,37458774,37480546,2,1,,NDUFAF7
ENSG00000003509,SRR1039513,191,N052611,trt,87,NDUFAF7,,protein_coding,37458774,37480546,2,1,,NDUFAF7
ENSG00000003509,SRR1039516,386,N080611,untrt,120,NDUFAF7,,protein_coding,37458774,37480546,2,1,,NDUFAF7
ENSG00000003509,SRR1039517,396,N080611,trt,126,NDUFAF7,,protein_coding,37458774,37480546,2,1,,NDUFAF7
ENSG00000003509,SRR1039520,251,N061011,untrt,101,NDUFAF7,,protein_coding,37458774,37480546,2,1,,NDUFAF7
ENSG00000003509,SRR1039521,248,N061011,trt,98,NDUFAF7,,protein_coding,37458774,37480546,2,1,,NDUFAF7
ENSG00000003756,SRR1039508,2368,N61311,untrt,126,RBM5,,protein_coding,50126341,50156454,3,1,,RBM5
ENSG00000003756,SRR1039509,1748,N61311,trt,126,RBM5,,protein_coding,50126341,50156454,3,1,,RBM5
ENSG00000003756,SRR1039512,2694,N052611,untrt,126,RBM5,,protein_coding,50126341,50156454,3,1,,RBM5
ENSG00000003756,SRR1039513,1327,N052611,trt,87,RBM5,,protein_coding,50126341,50156454,3,1,,RBM5
ENSG00000003756,SRR1039516,2647,N080611,untrt,120,RBM5,,protein_coding,50126341,50156454,3,1,,RBM5
ENSG00000003756,SRR1039517,2520,N080611,trt,126,RBM5,,protein_coding,50126341,50156454,3,1,,RBM5
ENSG00000003756,SRR1039520,1996,N061011,untrt,101,RBM5,,protein_coding,50126341,50156454,3,1,,RBM5
ENSG00000003756,SRR1039521,2073,N061011,trt,98,RBM5,,protein_coding,50126341,50156454,3,1,,RBM5
ENSG00000003987,SRR1039508,17,N61311,untrt,126,MTMR7,,protein_coding,17155539,17271037,8,-1,,MTMR7
ENSG00000003987,SRR1039509,25,N61311,trt,126,MTMR7,,protein_coding,17155539,17271037,8,-1,,MTMR7
ENSG00000003987,SRR1039512,25,N052611,untrt,126,MTMR7,,protein_coding,17155539,17271037,8,-1,,MTMR7
ENSG00000003987,SRR1039513,29,N052611,trt,87,MTMR7,,protein_coding,17155539,17271037,8,-1,,MTMR7
ENSG00000003987,SRR1039516,20,N080611,untrt,120,MTMR7,,protein_coding,17155539,17271037,8,-1,,MTMR7
ENSG00000003987,SRR1039517,51,N080611,trt,126,MTMR7,,protein_coding,17155539,17271037,8,-1,,MTMR7
ENSG00000003987,SRR1039520,12,N061011,untrt,101,MTMR7,,protein_coding,17155539,17271037,8,-1,,MTMR7
ENSG00000003987,SRR1039521,27,N061011,trt,98,MTMR7,,protein_coding,17155539,17271037,8,-1,,MTMR7
ENSG00000004059,SRR1039508,1090,N61311,untrt,126,ARF5,,protein_coding,127228399,127231759,7,1,,ARF5
ENSG00000004059,SRR1039509,1306,N61311,trt,126,ARF5,,protein_coding,127228399,127231759,7,1,,ARF5
ENSG00000004059,SRR1039512,1140,N052611,untrt,126,ARF5,,protein_coding,127228399,127231759,7,1,,ARF5
ENSG00000004059,SRR1039513,817,N052611,trt,87,ARF5,,protein_coding,127228399,127231759,7,1,,ARF5
ENSG00000004059,SRR1039516,1334,N080611,untrt,120,ARF5,,protein_coding,127228399,127231759,7,1,,ARF5
ENSG00000004059,SRR1039517,1986,N080611,trt,126,ARF5,,protein_coding,127228399,127231759,7,1,,ARF5
ENSG00000004059,SRR1039520,1028,N061011,untrt,101,ARF5,,protein_coding,127228399,127231759,7,1,,ARF5
ENSG00000004059,SRR1039521,1347,N061011,trt,98,ARF5,,protein_coding,127228399,127231759,7,1,,ARF5
ENSG00000004139,SRR1039508,86,N61311,untrt,126,SARM1,,protein_coding,26691378,26728065,17,1,,SARM1
ENSG00000004139,SRR1039509,83,N61311,trt,126,SARM1,,protein_coding,26691378,26728065,17,1,,SARM1
ENSG00000004139,SRR1039512,103,N052611,untrt,126,SARM1,,protein_coding,26691378,26728065,17,1,,SARM1
ENSG00000004139,SRR1039513,51,N052611,trt,87,SARM1,,protein_coding,26691378,26728065,17,1,,SARM1
ENSG00000004139,SRR1039516,115,N080611,untrt,120,SARM1,,protein_coding,26691378,26728065,17,1,,SARM1
ENSG00000004139,SRR1039517,99,N080611,trt,126,SARM1,,protein_coding,26691378,26728065,17,1,,SARM1
ENSG00000004139,SRR1039520,82,N061011,untrt,101,SARM1,,protein_coding,26691378,26728065,17,1,,SARM1
ENSG00000004139,SRR1039521,77,N061011,trt,98,SARM1,,protein_coding,26691378,26728065,17,1,,SARM1
ENSG00000004142,SRR1039508,1496,N61311,untrt,126,POLDIP2,,protein_coding,26673659,26684545,17,-1,,POLDIP2
ENSG00000004142,SRR1039509,1545,N61311,trt,126,POLDIP2,,protein_coding,26673659,26684545,17,-1,,POLDIP2
ENSG00000004142,SRR1039512,1607,N052611,untrt,126,POLDIP2,,protein_coding,26673659,26684545,17,-1,,POLDIP2
ENSG00000004142,SRR1039513,964,N052611,trt,87,POLDIP2,,protein_coding,26673659,26684545,17,-1,,POLDIP2
ENSG00000004142,SRR1039516,1754,N080611,untrt,120,POLDIP2,,protein_coding,26673659,26684545,17,-1,,POLDIP2
ENSG00000004142,SRR1039517,2301,N080611,trt,126,POLDIP2,,protein_coding,26673659,26684545,17,-1,,POLDIP2
ENSG00000004142,SRR1039520,1133,N061011,untrt,101,POLDIP2,,protein_coding,26673659,26684545,17,-1,,POLDIP2
ENSG00000004142,SRR1039521,1256,N061011,trt,98,POLDIP2,,protein_coding,26673659,26684545,17,-1,,POLDIP2
ENSG00000004399,SRR1039508,4077,N61311,untrt,126,PLXND1,,protein_coding,129274018,129325661,3,-1,,PLXND1
ENSG00000004399,SRR1039509,4260,N61311,trt,126,PLXND1,,protein_coding,129274018,129325661,3,-1,,PLXND1
ENSG00000004399,SRR1039512,3651,N052611,untrt,126,PLXND1,,protein_coding,129274018,129325661,3,-1,,PLXND1
ENSG00000004399,SRR1039513,1649,N052611,trt,87,PLXND1,,protein_coding,129274018,129325661,3,-1,,PLXND1
ENSG00000004399,SRR1039516,5387,N080611,untrt,120,PLXND1,,protein_coding,129274018,129325661,3,-1,,PLXND1
ENSG00000004399,SRR1039517,5992,N080611,trt,126,PLXND1,,protein_coding,129274018,129325661,3,-1,,PLXND1
ENSG00000004399,SRR1039520,2718,N061011,untrt,101,PLXND1,,protein_coding,129274018,129325661,3,-1,,PLXND1
ENSG00000004399,SRR1039521,2809,N061011,trt,98,PLXND1,,protein_coding,129274018,129325661,3,-1,,PLXND1
ENSG00000004455,SRR1039508,1207,N61311,untrt,126,AK2,,protein_coding,33473585,33546597,1,-1,,AK2
ENSG00000004455,SRR1039509,1111,N61311,trt,126,AK2,,protein_coding,33473585,33546597,1,-1,,AK2
ENSG00000004455,SRR1039512,1485,N052611,untrt,126,AK2,,protein_coding,33473585,33546597,1,-1,,AK2
ENSG00000004455,SRR1039513,767,N052611,trt,87,AK2,,protein_coding,33473585,33546597,1,-1,,AK2
ENSG00000004455,SRR1039516,1497,N080611,untrt,120,AK2,,protein_coding,33473585,33546597,1,-1,,AK2
ENSG00000004455,SRR1039517,2274,N080611,trt,126,AK2,,protein_coding,33473585,33546597,1,-1,,AK2
ENSG00000004455,SRR1039520,1017,N061011,untrt,101,AK2,,protein_coding,33473585,33546597,1,-1,,AK2
ENSG00000004455,SRR1039521,921,N061011,trt,98,AK2,,protein_coding,33473585,33546597,1,-1,,AK2
ENSG00000004478,SRR1039508,502,N61311,untrt,126,FKBP4,,protein_coding,2904119,2914576,12,1,,FKBP4
ENSG00000004478,SRR1039509,461,N61311,trt,126,FKBP4,,protein_coding,2904119,2914576,12,1,,FKBP4
ENSG00000004478,SRR1039512,551,N052611,untrt,126,FKBP4,,protein_coding,2904119,2914576,12,1,,FKBP4
ENSG00000004478,SRR1039513,281,N052611,trt,87,FKBP4,,protein_coding,2904119,2914576,12,1,,FKBP4
ENSG00000004478,SRR1039516,612,N080611,untrt,120,FKBP4,,protein_coding,2904119,2914576,12,1,,FKBP4
ENSG00000004478,SRR1039517,659,N080611,trt,126,FKBP4,,protein_coding,2904119,2914576,12,1,,FKBP4
ENSG00000004478,SRR1039520,400,N061011,untrt,101,FKBP4,,protein_coding,2904119,2914576,12,1,,FKBP4
ENSG00000004478,SRR1039521,392,N061011,trt,98,FKBP4,,protein_coding,2904119,2914576,12,1,,FKBP4
ENSG00000004487,SRR1039508,1410,N61311,untrt,126,KDM1A,,protein_coding,23345941,23410182,1,1,,KDM1A
ENSG00000004487,SRR1039509,989,N61311,trt,126,KDM1A,,protein_coding,23345941,23410182,1,1,,KDM1A
ENSG00000004487,SRR1039512,1492,N052611,untrt,126,KDM1A,,protein_coding,23345941,23410182,1,1,,KDM1A
ENSG00000004487,SRR1039513,727,N052611,trt,87,KDM1A,,protein_coding,23345941,23410182,1,1,,KDM1A
ENSG00000004487,SRR1039516,1708,N080611,untrt,120,KDM1A,,protein_coding,23345941,23410182,1,1,,KDM1A
ENSG00000004487,SRR1039517,1614,N080611,trt,126,KDM1A,,protein_coding,23345941,23410182,1,1,,KDM1A
ENSG00000004487,SRR1039520,1263,N061011,untrt,101,KDM1A,,protein_coding,23345941,23410182,1,1,,KDM1A
ENSG00000004487,SRR1039521,1035,N061011,trt,98,KDM1A,,protein_coding,23345941,23410182,1,1,,KDM1A
ENSG00000004534,SRR1039508,1202,N61311,untrt,126,RBM6,,protein_coding,49977440,50137478,3,1,,RBM6
ENSG00000004534,SRR1039509,1015,N61311,trt,126,RBM6,,protein_coding,49977440,50137478,3,1,,RBM6
ENSG00000004534,SRR1039512,1855,N052611,untrt,126,RBM6,,protein_coding,49977440,50137478,3,1,,RBM6
ENSG00000004534,SRR1039513,919,N052611,trt,87,RBM6,,protein_coding,49977440,50137478,3,1,,RBM6
ENSG00000004534,SRR1039516,1721,N080611,untrt,120,RBM6,,protein_coding,49977440,50137478,3,1,,RBM6
ENSG00000004534,SRR1039517,1714,N080611,trt,126,RBM6,,protein_coding,49977440,50137478,3,1,,RBM6
ENSG00000004534,SRR1039520,1171,N061011,untrt,101,RBM6,,protein_coding,49977440,50137478,3,1,,RBM6
ENSG00000004534,SRR1039521,1013,N061011,trt,98,RBM6,,protein_coding,49977440,50137478,3,1,,RBM6
ENSG00000004660,SRR1039508,95,N61311,untrt,126,CAMKK1,,protein_coding,3763609,3798185,17,-1,,CAMKK1
ENSG00000004660,SRR1039509,55,N61311,trt,126,CAMKK1,,protein_coding,3763609,3798185,17,-1,,CAMKK1
ENSG00000004660,SRR1039512,59,N052611,untrt,126,CAMKK1,,protein_coding,3763609,3798185,17,-1,,CAMKK1
ENSG00000004660,SRR1039513,35,N052611,trt,87,CAMKK1,,protein_coding,3763609,3798185,17,-1,,CAMKK1
ENSG00000004660,SRR1039516,87,N080611,untrt,120,CAMKK1,,protein_coding,3763609,3798185,17,-1,,CAMKK1
ENSG00000004660,SRR1039517,79,N080611,trt,126,CAMKK1,,protein_coding,3763609,3798185,17,-1,,CAMKK1
ENSG00000004660,SRR1039520,154,N061011,untrt,101,CAMKK1,,protein_coding,3763609,3798185,17,-1,,CAMKK1
ENSG00000004660,SRR1039521,67,N061011,trt,98,CAMKK1,,protein_coding,3763609,3798185,17,-1,,CAMKK1
ENSG00000004700,SRR1039508,940,N61311,untrt,126,RECQL,,protein_coding,21621845,21654603,12,-1,,RECQL
ENSG00000004700,SRR1039509,1096,N61311,trt,126,RECQL,,protein_coding,21621845,21654603,12,-1,,RECQL
ENSG00000004700,SRR1039512,1192,N052611,untrt,126,RECQL,,protein_coding,21621845,21654603,12,-1,,RECQL
ENSG00000004700,SRR1039513,766,N052611,trt,87,RECQL,,protein_coding,21621845,21654603,12,-1,,RECQL
ENSG00000004700,SRR1039516,949,N080611,untrt,120,RECQL,,protein_coding,21621845,21654603,12,-1,,RECQL
ENSG00000004700,SRR1039517,1452,N080611,trt,126,RECQL,,protein_coding,21621845,21654603,12,-1,,RECQL
ENSG00000004700,SRR1039520,812,N061011,untrt,101,RECQL,,protein_coding,21621845,21654603,12,-1,,RECQL
ENSG00000004700,SRR1039521,1192,N061011,trt,98,RECQL,,protein_coding,21621845,21654603,12,-1,,RECQL
ENSG00000004766,SRR1039508,492,N61311,untrt,126,CCDC132,,protein_coding,92861653,92988338,7,1,,CCDC132
ENSG00000004766,SRR1039509,413,N61311,trt,126,CCDC132,,protein_coding,92861653,92988338,7,1,,CCDC132
ENSG00000004766,SRR1039512,546,N052611,untrt,126,CCDC132,,protein_coding,92861653,92988338,7,1,,CCDC132
ENSG00000004766,SRR1039513,337,N052611,trt,87,CCDC132,,protein_coding,92861653,92988338,7,1,,CCDC132
ENSG00000004766,SRR1039516,611,N080611,untrt,120,CCDC132,,protein_coding,92861653,92988338,7,1,,CCDC132
ENSG00000004766,SRR1039517,677,N080611,trt,126,CCDC132,,protein_coding,92861653,92988338,7,1,,CCDC132
ENSG00000004766,SRR1039520,435,N061011,untrt,101,CCDC132,,protein_coding,92861653,92988338,7,1,,CCDC132
ENSG00000004766,SRR1039521,424,N061011,trt,98,CCDC132,,protein_coding,92861653,92988338,7,1,,CCDC132
ENSG00000004776,SRR1039508,3473,N61311,untrt,126,HSPB6,,protein_coding,36245469,36248980,19,-1,,HSPB6
ENSG00000004776,SRR1039509,3078,N61311,trt,126,HSPB6,,protein_coding,36245469,36248980,19,-1,,HSPB6
ENSG00000004776,SRR1039512,2775,N052611,untrt,126,HSPB6,,protein_coding,36245469,36248980,19,-1,,HSPB6
ENSG00000004776,SRR1039513,1621,N052611,trt,87,HSPB6,,protein_coding,36245469,36248980,19,-1,,HSPB6
ENSG00000004776,SRR1039516,2084,N080611,untrt,120,HSPB6,,protein_coding,36245469,36248980,19,-1,,HSPB6
ENSG00000004776,SRR1039517,2254,N080611,trt,126,HSPB6,,protein_coding,36245469,36248980,19,-1,,HSPB6
ENSG00000004776,SRR1039520,3571,N061011,untrt,101,HSPB6,,protein_coding,36245469,36248980,19,-1,,HSPB6
ENSG00000004776,SRR1039521,3153,N061011,trt,98,HSPB6,,protein_coding,36245469,36248980,19,-1,,HSPB6
ENSG00000004777,SRR1039508,131,N61311,untrt,126,ARHGAP33,,protein_coding,36265434,36279724,19,1,,ARHGAP33
ENSG00000004777,SRR1039509,112,N61311,trt,126,ARHGAP33,,protein_coding,36265434,36279724,19,1,,ARHGAP33
ENSG00000004777,SRR1039512,134,N052611,untrt,126,ARHGAP33,,protein_coding,36265434,36279724,19,1,,ARHGAP33
ENSG00000004777,SRR1039513,56,N052611,trt,87,ARHGAP33,,protein_coding,36265434,36279724,19,1,,ARHGAP33
ENSG00000004777,SRR1039516,91,N080611,untrt,120,ARHGAP33,,protein_coding,36265434,36279724,19,1,,ARHGAP33
ENSG00000004777,SRR1039517,76,N080611,trt,126,ARHGAP33,,protein_coding,36265434,36279724,19,1,,ARHGAP33
ENSG00000004777,SRR1039520,111,N061011,untrt,101,ARHGAP33,,protein_coding,36265434,36279724,19,1,,ARHGAP33
ENSG00000004777,SRR1039521,71,N061011,trt,98,ARHGAP33,,protein_coding,36265434,36279724,19,1,,ARHGAP33
ENSG00000004779,SRR1039508,329,N61311,untrt,126,NDUFAB1,,protein_coding,23592323,23607677,16,-1,,NDUFAB1
ENSG00000004779,SRR1039509,335,N61311,trt,126,NDUFAB1,,protein_coding,23592323,23607677,16,-1,,NDUFAB1
ENSG00000004779,SRR1039512,494,N052611,untrt,126,NDUFAB1,,protein_coding,23592323,23607677,16,-1,,NDUFAB1
ENSG00000004779,SRR1039513,258,N052611,trt,87,NDUFAB1,,protein_coding,23592323,23607677,16,-1,,NDUFAB1
ENSG00000004779,SRR1039516,417,N080611,untrt,120,NDUFAB1,,protein_coding,23592323,23607677,16,-1,,NDUFAB1
ENSG00000004779,SRR1039517,572,N080611,trt,126,NDUFAB1,,protein_coding,23592323,23607677,16,-1,,NDUFAB1
ENSG00000004779,SRR1039520,294,N061011,untrt,101,NDUFAB1,,protein_coding,23592323,23607677,16,-1,,NDUFAB1
ENSG00000004779,SRR1039521,325,N061011,trt,98,NDUFAB1,,protein_coding,23592323,23607677,16,-1,,NDUFAB1
ENSG00000004799,SRR1039508,81,N61311,untrt,126,PDK4,,protein_coding,95212811,95225803,7,-1,,PDK4
ENSG00000004799,SRR1039509,782,N61311,trt,126,PDK4,,protein_coding,95212811,95225803,7,-1,,PDK4
ENSG00000004799,SRR1039512,130,N052611,untrt,126,PDK4,,protein_coding,95212811,95225803,7,-1,,PDK4
ENSG00000004799,SRR1039513,1106,N052611,trt,87,PDK4,,protein_coding,95212811,95225803,7,-1,,PDK4
ENSG00000004799,SRR1039516,235,N080611,untrt,120,PDK4,,protein_coding,95212811,95225803,7,-1,,PDK4
ENSG00000004799,SRR1039517,485,N080611,trt,126,PDK4,,protein_coding,95212811,95225803,7,-1,,PDK4
ENSG00000004799,SRR1039520,628,N061011,untrt,101,PDK4,,protein_coding,95212811,95225803,7,-1,,PDK4
ENSG00000004799,SRR1039521,3187,N061011,trt,98,PDK4,,protein_coding,95212811,95225803,7,-1,,PDK4
ENSG00000004864,SRR1039508,143,N61311,untrt,126,SLC25A13,,protein_coding,95749532,95951459,7,-1,,SLC25A13
ENSG00000004864,SRR1039509,117,N61311,trt,126,SLC25A13,,protein_coding,95749532,95951459,7,-1,,SLC25A13
ENSG00000004864,SRR1039512,131,N052611,untrt,126,SLC25A13,,protein_coding,95749532,95951459,7,-1,,SLC25A13
ENSG00000004864,SRR1039513,88,N052611,trt,87,SLC25A13,,protein_coding,95749532,95951459,7,-1,,SLC25A13
ENSG00000004864,SRR1039516,227,N080611,untrt,120,SLC25A13,,protein_coding,95749532,95951459,7,-1,,SLC25A13
ENSG00000004864,SRR1039517,284,N080611,trt,126,SLC25A13,,protein_coding,95749532,95951459,7,-1,,SLC25A13
ENSG00000004864,SRR1039520,146,N061011,untrt,101,SLC25A13,,protein_coding,95749532,95951459,7,-1,,SLC25A13
ENSG00000004864,SRR1039521,129,N061011,trt,98,SLC25A13,,protein_coding,95749532,95951459,7,-1,,SLC25A13
ENSG00000004866,SRR1039508,449,N61311,untrt,126,ST7,,protein_coding,116593292,116870157,7,1,,ST7
ENSG00000004866,SRR1039509,259,N61311,trt,126,ST7,,protein_coding,116593292,116870157,7,1,,ST7
ENSG00000004866,SRR1039512,772,N052611,untrt,126,ST7,,protein_coding,116593292,116870157,7,1,,ST7
ENSG00000004866,SRR1039513,241,N052611,trt,87,ST7,,protein_coding,116593292,116870157,7,1,,ST7
ENSG00000004866,SRR1039516,527,N080611,untrt,120,ST7,,protein_coding,116593292,116870157,7,1,,ST7
ENSG00000004866,SRR1039517,502,N080611,trt,126,ST7,,protein_coding,116593292,116870157,7,1,,ST7
ENSG00000004866,SRR1039520,401,N061011,untrt,101,ST7,,protein_coding,116593292,116870157,7,1,,ST7
ENSG00000004866,SRR1039521,296,N061011,trt,98,ST7,,protein_coding,116593292,116870157,7,1,,ST7
ENSG00000004897,SRR1039508,1549,N61311,untrt,126,CDC27,,protein_coding,45195069,45266788,17,-1,,CDC27
ENSG00000004897,SRR1039509,1339,N61311,trt,126,CDC27,,protein_coding,45195069,45266788,17,-1,,CDC27
ENSG00000004897,SRR1039512,1730,N052611,untrt,126,CDC27,,protein_coding,45195069,45266788,17,-1,,CDC27
ENSG00000004897,SRR1039513,1107,N052611,trt,87,CDC27,,protein_coding,45195069,45266788,17,-1,,CDC27
ENSG00000004897,SRR1039516,1793,N080611,untrt,120,CDC27,,protein_coding,45195069,45266788,17,-1,,CDC27
ENSG00000004897,SRR1039517,2173,N080611,trt,126,CDC27,,protein_coding,45195069,45266788,17,-1,,CDC27
ENSG00000004897,SRR1039520,1338,N061011,untrt,101,CDC27,,protein_coding,45195069,45266788,17,-1,,CDC27
ENSG00000004897,SRR1039521,1407,N061011,trt,98,CDC27,,protein_coding,45195069,45266788,17,-1,,CDC27
ENSG00000004961,SRR1039508,446,N61311,untrt,126,HCCS,,protein_coding,11129421,11141198,X,1,,HCCS
ENSG00000004961,SRR1039509,330,N61311,trt,126,HCCS,,protein_coding,11129421,11141198,X,1,,HCCS
ENSG00000004961,SRR1039512,531,N052611,untrt,126,HCCS,,protein_coding,11129421,11141198,X,1,,HCCS
ENSG00000004961,SRR1039513,287,N052611,trt,87,HCCS,,protein_coding,11129421,11141198,X,1,,HCCS
ENSG00000004961,SRR1039516,666,N080611,untrt,120,HCCS,,protein_coding,11129421,11141198,X,1,,HCCS
ENSG00000004961,SRR1039517,604,N080611,trt,126,HCCS,,protein_coding,11129421,11141198,X,1,,HCCS
ENSG00000004961,SRR1039520,360,N061011,untrt,101,HCCS,,protein_coding,11129421,11141198,X,1,,HCCS
ENSG00000004961,SRR1039521,405,N061011,trt,98,HCCS,,protein_coding,11129421,11141198,X,1,,HCCS
ENSG00000004975,SRR1039508,1366,N61311,untrt,126,DVL2,,protein_coding,7128660,7137864,17,-1,,DVL2
ENSG00000004975,SRR1039509,1002,N61311,trt,126,DVL2,,protein_coding,7128660,7137864,17,-1,,DVL2
ENSG00000004975,SRR1039512,1069,N052611,untrt,126,DVL2,,protein_coding,7128660,7137864,17,-1,,DVL2
ENSG00000004975,SRR1039513,516,N052611,trt,87,DVL2,,protein_coding,7128660,7137864,17,-1,,DVL2
ENSG00000004975,SRR1039516,1237,N080611,untrt,120,DVL2,,protein_coding,7128660,7137864,17,-1,,DVL2
ENSG00000004975,SRR1039517,1061,N080611,trt,126,DVL2,,protein_coding,7128660,7137864,17,-1,,DVL2
ENSG00000004975,SRR1039520,1020,N061011,untrt,101,DVL2,,protein_coding,7128660,7137864,17,-1,,DVL2
ENSG00000004975,SRR1039521,841,N061011,trt,98,DVL2,,protein_coding,7128660,7137864,17,-1,,DVL2
